ID;Data Agendamento;Finalizado?;Data Finalização;Empresa;Contato;Responsável;Descrição da Tarefa
116;20/01/2015 12:00:00;Sim;22/01/2015 19:19:12;;;Victor;E-mail solicitando amostras enviado para Cecílio. Acompanhar.
338;20/01/2015 11:00:00;Sim;22/01/2015 19:59:56;Ebicen - Glico;;Renan;Reuniao amanha
290;20/01/2015 10:00:00;Sim;20/01/2015 13:15:45;Pif Paf (Visconde do Rio Branco);;Victor;Tentar falar com o responsável em Visconde do Rio Branco - MG, no número (32) 3559-1300
280;20/01/2015 10:00:00;Sim;20/01/2015 13:15:43;Pif Paf (Visconde do Rio Branco);;Victor;Tentar falar com Barbara no número: (32) 3559-1286
184;20/01/2015 10:00:00;Sim;22/01/2015 19:18:37;Frigosul;;Victor;Sr. Paulo agendou um treinamento com o pessoal da Diversey para hoje (25/11) pois o consumo estava muito alto. Marcela disse por skype que vai ver daqui a 15 dias se o consumo melhorou. Conforme for, vai tentar abrir para testes.
305;19/01/2015 16:00:00;Não;;Minalice Bolachas;;Renan;16/01/2015 enviado apresentacao por e-mail para compras - a/c Paulo - pmelo@minalice.com.br
258;19/01/2015 12:00:00;Não;;Restaurante 348;;Renan;Conversado com o Jair no dia 15/01 ligar dia 19/01 para reuniao
216;19/01/2015 12:00:00;Sim;22/01/2015 19:17:01;Yakult;;Victor;Agendado visita para segunda-feira, 19/01.
194;19/01/2015 12:00:00;Não;;Belbon Alimentação;;Renan;15/01/2015 - enviado apresentação por e-mail, obtive retorno da Ana ( Nutricionista ) retornar 2ªFeira dia 19/01
197;19/01/2015 11:00:00;Sim;30/03/2015 14:32:56;Marilan;;Renan;Conversado no dia 15/01 com a vanessa e ligar para a Marta que é a responsavel do setor no dia 19/01
328;16/01/2015 17:00:00;Não;;Raiola;;Renan;16/01/2015 Nancy solicitou cotacao por e-mail alcool gel / sabonete liquido / detergente neutro / detergente alcalino
111;16/01/2015 14:00:00;Sim;22/01/2015 17:05:41;Doces Covizzi;;Victor;Falar com Mario e agendar visita novamente.
202;16/01/2015 12:00:00;Não;;Mococa Laticinios;;Renan;Enviado apresentacao por e-mail 15/01
263;16/01/2015 11:05:55;Sim;22/01/2015 17:02:02;Hospital São Lucas;;Victor;Produto para limpar pedra encardida e piso da lavanderia
227;16/01/2015 11:00:00;Sim;22/01/2015 17:01:11;Rocha Pan;;Victor;E-mail enviado com catálogo e valores, solicitando agendamento de visita. Acompanhar.
252;15/01/2015 20:00:00;Não;;Nacon Laticinio;;Renan;Ligar no celular do Antonio apos as 18h ....16 997813756
215;15/01/2015 20:00:00;Sim;22/01/2015 16:53:39;D'Guste;;Victor;Donizete informou que está mudando a cozinha. Pediu para entrar em contato lá para o meio de Janeiro.
141;15/01/2015 20:00:00;Sim;22/01/2015 13:25:40;;;Victor;Auditoria já passou. Ligar quando estiver indo para a região de Rio Preto, para parar no caminho e conversar.
253;15/01/2015 12:00:00;Sim;20/01/2015 11:54:48;;;Victor;Gabriel não passou o consumo. E-mail enviado solicitando novamente. Acompanhar.
241;15/01/2015 12:00:00;Sim;22/01/2015 13:37:44;Pandurata Alimentos (Bauducco);;Victor;"Cotação já enviada por e-mail.



Acompanhar."
260;15/01/2015 11:00:00;Sim;22/01/2015 16:43:46;Raiola;;Renan;visita marcada 19/01
195;15/01/2015 11:00:00;Sim;20/01/2015 11:47:43;;;Victor;Passei e-mail com valores dos produtos. Acompanhar para ele passar outros produtos que gostaria de usar, e passar o contato do pessoal na França.
203;15/01/2015 10:00:00;Sim;22/01/2015 12:59:09;Senac;;Victor;E-mail enviado. Acompanhar.
221;15/01/2015 01:59:59;Sim;20/01/2015 13:55:52;Frivasa;;Victor;Tudo
76;15/01/2015 01:59:59;Sim;22/01/2015 13:27:09;;;Victor;"Visitar
"
37;14/01/2015 11:30:00;Sim;22/01/2015 13:26:57;;;Victor;Ligar para Francis assim que ele voltar de férias. Volta dia 27/10.
188;14/01/2015 11:25:36;Sim;22/01/2015 12:56:26;Nutrimix;;Victor;Tudo
269;14/01/2015 10:00:30;Sim;22/01/2015 12:42:40;Vigor;;Victor;Ver tudo
191;14/01/2015 01:59:59;Sim;20/01/2015 13:44:29;;;Victor;Vai testar ano que vem. Acompanhar.
266;13/01/2015 17:00:00;Sim;22/01/2015 12:41:58;;;Victor;"Conversado com Tatiane e Elisabete. Disseram que tem contrato com outra empresa que está atendendo bem e tal... Não deram muita abertura.



Enviar e-mail com fichas tecnicas e preços de alcalino clorado (cip) e outros, e peracético.



bete.laboratorio@dolly.com.br"
230;13/01/2015 12:00:00;Sim;20/01/2015 12:15:08;;;Victor;Luiz Fernando disse que vai conversar com Leonardo. Tentar agendar uma reunião.
60;13/01/2015 11:00:00;Sim;20/01/2015 13:43:26;;;Victor;Contrato com fornecedor atual termina em Fevereiro de 2015. Ligar em Janeiro e iniciar processo.
225;13/01/2015 10:30:00;Sim;15/01/2015 15:40:13;;;Victor;"Reencaminhei e-mail com valores. Vai encaminhar novamente à Bianca de compras.



Dar andamento."
143;13/01/2015 10:30:00;Sim;22/01/2015 12:43:05;Frango Ouro;;Victor;Está aguardando orçamentos de outros fornecedores. Disse que assim que tiver com todas as cotações o pessoal de compras, ou ela, vai entrar em contato para agendar testes.
125;13/01/2015 10:30:00;Sim;20/01/2015 11:18:11;Mendonça Distribuidora;;Victor;"Pedido entregue. Costuma durar 20 dias. Entrar em contato novamente para fazer novo pedido após 20 dias.



Não esquecer de frisar que produto deve ter durado mais."
117;13/01/2015 10:00:00;Sim;20/01/2015 13:30:30;Frimesa - Medianeira;;Victor;"Conversei por telefone, e enviei e-mail com catálogo para Gilson.



Acompanhar."
114;13/01/2015 10:00:00;Sim;15/01/2015 11:16:13;Pão de Queijo e Cia;;Victor;"E-mail enviado para producao@paodequeijoecia.com.br perguntando o caminho para iniciarmos um trabalho.



Falar com Carla para companhar."
210;13/01/2015 09:45:15;Sim;19/01/2015 12:01:23;Ultrapan;;Victor;Enviar email e conversar com Rodolfo para tentar agendar visita
23;13/01/2015 09:30:07;Sim;19/01/2015 11:52:45;Pif Paf (Visconde do Rio Branco);;Victor;Ver info com renan
123;12/01/2015 16:00:00;Sim;13/01/2015 11:58:26;Rocha Pan;;Victor;Disse que fim de ano é muito corrido e ela não vai conseguir dar ateção. Pediu para visitar dia 13/01, pois na primeira semana de janeiro ela vai estar de férias. Ligar um dia antes para confirmar.
224;12/01/2015 12:30:00;Sim;14/01/2015 10:28:42;;;Victor;Juliana está em treinamento nesta semana, ligar semana que vem.
261;12/01/2015 12:00:00;Sim;13/01/2015 13:57:56;;;Victor;Vai entrar de férias hoje. Ligar dia 12/01 para tentar o contato do pessoal da França.
246;12/01/2015 10:40:14;Sim;13/01/2015 12:06:44;Pandurata Alimentos (Bauducco);;Victor;Conversado com Nadia. Cotação já montada. Enviar por email.
55;12/01/2015 09:00:00;Não;;Frango Rico;;Victor;Ver se abre uma brexa para teste este ano.
187;09/01/2015 19:00:00;Sim;13/01/2015 13:21:00;;;Victor;Gabriel disse que vai passar o consumo para nós melhorarmos os valores.
248;09/01/2015 17:00:00;Sim;13/01/2015 12:09:19;New Millen;;Victor;"Cliente visitado. Passar cotação:

- Detergente Neutro

- Alcool Gel

- Hipoclorito

- 

- "
220;09/01/2015 12:00:00;Sim;13/01/2015 12:08:54;Cutrale Sucocítrico;;Victor;Eric chegou de férias hoje. Vai conversar com o pessoal do Almoxarifado, pois conversou com o pessoal a limpeza, e já vai dar um retorno.
201;09/01/2015 10:00:00;Sim;13/01/2015 12:08:33;Cory Alimentos;;Victor;Enviado e-mail com catálogo, cotação, FISQPs e Boletins técnicos. Acompanhar e fazer visita quando estiver na região de Ribeirão Preto.
244;08/01/2015 11:00:00;Sim;13/01/2015 12:06:40;Pandurata Alimentos (Bauducco);;Victor;Conversar com a Nadia do controle de qualidade.
222;07/01/2015 11:30:00;Sim;13/01/2015 12:03:56;;;Victor;Iradson vai embora cedo. Tentar ligar durante a manhã.
212;07/01/2015 10:30:15;Sim;09/01/2015 14:00:04;;;Victor;Já analisou a documentação e vai verificar uma janela de teste para homologação.
214;07/01/2015 10:30:00;Sim;08/01/2015 10:32:02;Pão de Queijo do Maestro;;Victor;Conversei com Alan, que informou que tem contrato com uma empresa, e este encerra em 30 de Janeiro. Ligar antes para aprovar produtos e iniciar processo. FALAR COM CLAUDIA.
217;07/01/2015 10:00:00;Sim;08/01/2015 10:23:10;;;Victor;Nadia já testou os produtos e gostou. Já enviei cotação. Vai encaminhar ao pessoal de compras e dar retorno. Acompanhar.
163;07/01/2015 10:00:00;Sim;08/01/2015 10:09:09;Fundação Salvador Arena;;Victor;Já aprovou os testes. Conversei com a Fatima da Termomecanica, e ela disse que iremos participar da próxima cotação em Janeiro. Acompanhar.
157;07/01/2015 10:00:00;Sim;13/01/2015 12:04:32;;;Victor;Disse que está enrolado desde o começo do mês, já deu uma olhada, vai analisar com o pessoal as questões de custos e talvez solicitar testes, mas também falou que pode estar enrolado agora no fim do ano também.
153;07/01/2015 10:00:00;Sim;14/01/2015 10:27:45;Yakult;;Victor;Disse que o pessoal tem muitas análises para fazer, é muita gente tentando vender, e o processo demora mesmo. Vai reencaminhar e pedir uma prioridade para o pessoal da análise. Acompanhar.
79;07/01/2015 09:00:00;Sim;09/01/2015 13:15:30;;;Victor;"Tatiane disse em 03/11/2014 que não está cadastrando novos fornecedores para o ano. Pediu para entrar em contato ano que vem (2015).





"
256;05/01/2015 10:00:00;Sim;09/01/2015 13:02:06;New Millen;;Victor;Conversamos, e ela pediu para agendar visita em Janeiro. Foi enviado catálogo. Agendar visita.
186;17/12/2014 11:30:00;Sim;07/01/2015 10:52:05;;;Victor;Está enrolada com uma ações para o SIF. Quinta e sexta tem umas missões do Egito, e vai estar mais tranquila semana que vem. Visitar para agendar testes.
236;16/12/2014 16:00:00;Sim;07/01/2015 10:48:32;Cutrale Sucocítrico;;Victor;Visitar Eric quando estiver pela região. Já recebeu e-mail com valores.
189;15/12/2014 12:00:00;Sim;13/01/2015 13:24:21;Mendonça Distribuidora;;Victor;Acompanhar processo de instalação de diluidor.
247;12/12/2014 12:00:00;Sim;12/12/2014 11:17:24;;;Victor;Enviado e-mail pedindo contato.
231;10/12/2014 11:00:00;Sim;07/01/2015 10:30:14;;;Victor;Mandei e-mail dia 08/12 perguntando se tinha novidades. Disse que ainda não tem resposta. Acompanhar.
193;09/12/2014 18:00:00;Sim;12/12/2014 11:15:42;Mendonça Distribuidora;;Victor;Está em Reunião. Ligar as 16:00
235;09/12/2014 16:00:00;Sim;09/12/2014 16:44:45;Mendonça Distribuidora;;Victor;Ligar quinta-feira à tarde, que é o horário mais tranquilo para falar com a Rosana, e perguntar do PK Wash.
238;08/12/2014 10:00:00;Sim;09/12/2014 16:38:29;Cutrale Sucocítrico;;Victor;"Produtos testados: AB - AL 200 (100%), 1000 Decrust (0%), Pro HA - 3000 CL (80%) e Mult 10.000 (85%).



Enviado cotação via Fernando, pois Eric não recebe e-mails externos. Acompanhar.

"
136;05/12/2014 12:00:00;Sim;16/12/2014 17:03:05;Frigorífico Cardeal;;Victor;Vai ter auditoria. Pediu para ligar no fim da primeira semana de Dezembor.
259;05/12/2014 10:15:22;Sim;09/12/2014 16:34:02;;;Victor;Enviado e-mail com contato para Iradson. Ele vai ver com a responsável pela limpeza e retornar.
113;05/12/2014 10:00:00;Sim;09/12/2014 16:34:56;;;Victor;Vão entrar em auditoria na semana do dia 01/12 até a tarde do dia 04/12. Ligar no dia 05/12 para ver se agenda teste.
255;04/12/2014 10:00:00;Sim;09/12/2014 16:17:50;;;Victor;Luiz Fernando disse que acredita que vai comprar por um mês nosso. Acompanhar na semana que vem.
169;02/12/2014 10:00:00;Sim;09/12/2014 16:42:37;;;Victor;Está com visita de um pessoal da França. Na semana que vem, talvez esteja mais tranquilo. Acompanhar.
166;02/12/2014 10:00:00;Sim;04/12/2014 12:57:29;;;Victor;Falou que recebeu e não analisou pois estava correndo muito. Vai retornar. (Ligar para acompanhar e tentar agendar teste)
257;01/12/2014 17:00:00;Sim;04/12/2014 17:27:33;Grill Hall;;Victor;Fazer acompanhamento com Roseli.
91;01/12/2014 10:30:00;Sim;25/11/2014 16:21:06;Frango Ouro;;Victor;Está aguardando orçamentos de outros fornecedores. Disse que assim que tiver com todas as cotações o pessoal de compras, ou ela, vai entrar em contato para agendar testes.
207;01/12/2014 10:00:00;Sim;04/12/2014 12:59:38;;;Victor;Rubia está saindo de férias. Pediu para continuar processo com Iradson (melhor) ou Débora.
103;29/11/2014 10:00:00;Sim;04/12/2014 13:01:45;Cutrale Sucocítrico;;Victor;Confirmar com Eric quando estiver pela região e testar produtos.
71;29/11/2014 09:05:42;Sim;25/11/2014 16:20:21;Frango nutribem;;Victor;Tudo
40;29/11/2014 09:00:00;Não;;Vale Sul Alimentos;;Victor;Encontrar a Valesul certa
139;28/11/2014 12:00:00;Sim;09/12/2014 16:31:46;;;Victor;Recebeu amostras e fichas. Não tem dúvida mas ainda não fez os testes. Acompanhar para ver se já testou.
242;28/11/2014 10:30:00;Sim;28/11/2014 17:26:08;;;Victor;Rubia disse que vai entrar de férias, e vai falar com os responsáveis que eu quero fazer um acompanhamento na empresa. Ligar para ver se está tudo ok, e se a Rubia já falou com eles antes de sair de férias.
126;27/11/2014 10:00:00;Sim;09/12/2014 16:39:21;Hospital São Lucas;;Victor;Resolver as questões de diluidor e da lavanderia. Instalar tudo na semana do dia 01/12
107;27/11/2014 10:00:00;Sim;04/12/2014 12:51:19;;;Victor;Já passou os produtos para a responsável pela limpeza. Assim que tiver um parecer, vai avisar. Acompanhar.
206;26/11/2014 16:00:00;Sim;04/12/2014 12:48:51;Cory Alimentos;;Victor;Conversar com Suelen
192;26/11/2014 16:00:00;Não;;Cory Alimentos;;Victor;Falar com Suelen
43;26/11/2014 13:00:15;Sim;26/11/2014 16:38:36;BRF Foods;;Victor;Ver tudo
147;26/11/2014 12:00:00;Sim;26/11/2014 11:59:44;;;Victor;Ainda não falou com a encarregada da limpeza. Vai estar em viagem esta semana. Ligar semana que vem.
129;25/11/2014 19:00:00;Sim;26/11/2014 18:41:27;;;Victor;Ainda não apresentou para a diretoria. Vai terminar testes com a outra empresa nesta semana, e pediu para ligar na quinta-feira da semana que vem. Dia 20.
168;25/11/2014 18:45:00;Sim;25/11/2014 11:40:38;Frigosul;;Victor;vai ver com o Sr. Paulo para ver o que ele acha, pois faz tempo que falou com ele sobre isso. Pediu para ligar amanhã.
90;25/11/2014 18:00:00;Sim;26/11/2014 11:32:34;;;Victor;"Enviado e-mail para cadastrar Proauto como fornecedor. Levantar iformações da Tyson Foods, que foi comprada pela JBS. 

Tentar falar com Iran (Qualidade) da Tyson Foods: (48) 3381-9055"
122;25/11/2014 17:30:00;Sim;25/11/2014 11:49:56;Lual Alimentos (Brassuk);;Victor;Michele - qualidade
156;25/11/2014 16:00:00;Sim;25/11/2014 12:30:48;Zippy Alimentos;;Victor;"Está enrolada com algumas coisas, não conseguiu atender a ligação, mas disse que vai responder por e-mail.



Ligar se não tiver respondido."
124;25/11/2014 12:00:00;Sim;25/11/2014 18:05:14;Senac;;Victor;Amostras já solicitadas. Marcar teste.
185;25/11/2014 10:00:00;Sim;25/11/2014 10:23:18;;;Victor;Disse que ainda está enrolado. Ligar de novo.
154;25/11/2014 10:00:00;Sim;25/11/2014 12:02:23;;;Victor;Conversei com ele e perguntei se falta mais alguma coisa. Vai ver e-mail e falar. Acompanhar.
128;25/11/2014 10:00:00;Sim;25/11/2014 11:45:06;Yakult;;Victor;Enviado e-mail perguntando se já tem alguma posição do pessoal da análise. Acompanhar.
96;25/11/2014 10:00:00;Sim;25/11/2014 10:33:47;;;Victor;Thiago está em auditoria até o fim da semana. Tentar falar com ele.
134;25/11/2014 09:00:00;Sim;25/11/2014 13:03:19;;;Victor;"Disse que ainda tem produto, e vai precisar só para a outra semana, do dia 24/11.



Ligar."
22;25/11/2014 09:00:00;Sim;25/11/2014 12:59:59;;;Victor;Está de licença (03/11). Volta em 20/11. Entrar em contato.
167;24/11/2014 12:00:00;Sim;24/11/2014 19:08:15;Bialini;;Victor;Izis disse que vai enviar consumo. Cobrar.
95;24/11/2014 10:30:00;Sim;24/11/2014 18:14:40;;;Victor;Juliana ainda não voltou de viagem. Só volta semana que vem. Tentar agendar testes.
138;19/11/2014 09:30:00;Sim;19/11/2014 17:33:57;Fundação Salvador Arena;;Victor;Teste aprovado. Cobrar e-mail aprovando os testes.
101;18/11/2014 14:00:00;Sim;18/11/2014 10:44:58;;;Victor;Cliente visitado. Foi deixado amostra do 3000CL e Neuter Ultra. Acompanhar para ver se testou os produtos e agendar um teste para a fábrica toda.
182;18/11/2014 12:00:00;Sim;04/12/2014 10:46:19;Zinho Pão de Alho;;Victor;"Não consigo conversar com ele. Reencaminhei o e-mail e estou aguardando resposta.



"
178;18/11/2014 12:00:00;Sim;18/11/2014 10:25:21;Frigorífico Cardeal;;Victor;Ela está analisando valores e tudo, mas está muito enrolada e não está conseguindo focar isto. Pediu para ligar sexta da semana que vem.
164;18/11/2014 12:00:00;Sim;18/11/2014 11:08:03;;;Victor;"Thiago disse que a homologação dos produtos é feita na França. Encaminhei e-mail com catálogo solicitando o contato na França.



Aguardar retorno."
130;18/11/2014 12:00:00;Sim;18/11/2014 16:37:57;Lual Alimentos (Brassuk);;Victor;Tudo
97;18/11/2014 12:00:00;Sim;18/11/2014 16:31:33;Kopenhagen;;Victor;Disse que vai responder o e-mail. Qualquer coisa, ligar.
89;18/11/2014 12:00:00;Sim;18/11/2014 16:35:16;Pão de Queijo e Cia;;Victor;Tudo
183;18/11/2014 10:00:00;Sim;18/11/2014 16:13:51;Mendonça Distribuidora;;Victor;Pedido feito. Ver se já entregou.
179;18/11/2014 10:00:00;Sim;18/11/2014 11:41:40;Yakult;;Victor;Recebeu o e-mail e encaminhou para o pessoal da análise. Disse que vai retornar depois que eles analisarem, mas é melhor ligar.
137;18/11/2014 10:00:00;Sim;25/11/2014 12:17:59;Rancho de Minas;;Victor;E-mail reencaminhado. Acompanhar.
31;18/11/2014 10:00:00;Sim;18/11/2014 11:13:25;;;Victor;A auditoria não foi. Ligar em 14/11 para ver se já teve a visita, e quando vai estar tranquilo. / Está tendo visita no frigorífico em Outubro. Pediu para ligar em Novembro.
148;17/11/2014 16:00:00;Sim;25/11/2014 18:07:00;Laticinios Estrela D Oeste;;Victor;Está difícil falar com Laércio no número da empresa e por celular. Está em Rio Preto. Ligar segunda-feira durante a tarde que ele já vai ter voltado.
181;17/11/2014 13:00:00;Sim;24/11/2014 17:47:45;Ryco Alimentos;;Victor;Consegui conversar com Luis (Compras). Manter contato. Foi enviado e-mail com catálogo. Pediu para ligar segunda-feira. Acompanhar.
102;17/11/2014 12:00:00;Sim;18/11/2014 11:30:29;;;Victor;Já passado valores para produtos da barreira sanitária. Acompanhar e tentar agendar testes com Juliana.
94;17/11/2014 12:00:00;Sim;18/11/2014 16:11:43;Frango Ouro;;Victor;Cotação respondida. Tentar agendar testes.
120;17/11/2014 10:00:00;Sim;18/11/2014 11:17:17;;;Victor;E-mail enviado peguntando sobre conversa com encarregada da limpeza. Acompanhar.
93;17/11/2014 10:00:00;Sim;18/11/2014 12:32:58;;;Victor;Deixado recado na caixa postal. Acompanhar.
