ID;Nome;Nome Fantasia;Razão Social;CNPJ;Telefone;Celular;E-mail;WhatsApp;Website;Endereço Completo;Rua;Número;Complemento;Bairro;Cidade;Estado;CEP;Setor;Categoria;Responsável;Data Cadastro;Total Histórico;Total Negócios;Descrição
375;Salgadinhos Fabitos;Salgadinhos Fabitos;;;(19) 3341-7000;;;;;Francisco Ceará Barbosa, 47, Campo dos Amarais, Planura, SP;Francisco Ceará Barbosa;47;;Campo dos Amarais;Planura;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/11/2014 21:49;2;0;
2532;Salpicante Com.De Alimentos;Salpicante Com.De Alimentos;;;;;;;;Bandeira Paulista, 807, Itaim Bibi, 04532012;Bandeira Paulista;807;;Itaim Bibi;;;04532012;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
330;Salute;Salute;;;(16) 3366-1464;;;;;Rua Aldo Germano Klein, 172, CEAT, Ipuaçu, SP, 13573470;Rua Aldo Germano Klein;172;;CEAT;Ipuaçu;SP;13573470;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 23:20;3;0;
932;Salute São Carlos;Salute São Carlos;;;(16) 3366-1464;;;;;Rua Aldo Germano Klein, 172, CEAT, Ipuaçu, SP, 13573470;Rua Aldo Germano Klein;172;;CEAT;Ipuaçu;SP;13573470;Geral / Outros;Sem Categoria;Não Atribuído;07/01/2016 13:51;5;0;
290;Sandeleh;Sandeleh;;;(15) 32394470;;;;;Avenida bandeirantes , 5328, Celso Ramos, SP;Avenida bandeirantes ;5328;;;Celso Ramos;SP;;Geral / Outros;Sem Categoria;Não Atribuído;13/06/2015 01:08;1;0;
392;Santa Casa de Auriflama;Santa Casa de Auriflama;;;(17) 3482-1292;;;;;Alfredo Dainese, 5952, Marilândia do Sul, SP, 15350000;Alfredo Dainese;5952;;;Marilândia do Sul;SP;15350000;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 03:37;2;1;Hospital
964;Santa Casa de Misericórdia de Santa Adélia;Santa Casa de Misericórdia de Santa Adélia;;;(17) 3571-1116;;;;;Avenida Duque de Caxias, 168, Centro, Nova Brasilândia, SP;Avenida Duque de Caxias;168;;Centro;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;13/11/2015 19:05;1;0;
49;Santa Casa e Unimed Limeira;Santa Casa e Unimed Limeira;;;(19) 3446-6100;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;22/01/2015 16:02;7;0;
182;Santa Cruz;Santa Cruz;;;(16) 3944-1552;;;;www.santacruzalimentos.com.br;Rod. Mario Donegá, Km 16, São João Batista do Glória, SP, 14120000;Rod. Mario Donegá;;Km 16;;São João Batista do Glória;SP;14120000;Geral / Outros;Sem Categoria;Não Atribuído;03/02/2015 21:23;2;0;
121;Santa Helena;Santa Helena;;;(16) 3934-1000;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;25/11/2014 19:06;10;0;
349;Santa Helena Refeições;Santa Helena Refeições;;;(12) 3956-1950;;;;;Indiara, SP;;;;;Indiara;SP;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;3;0;
933;São João Alimentos;São João Alimentos;;;(14) 3332-1329;;;;;Estrada Salto Bonito, Km 1, Bairro da Estação, Águas Frias, SP;Estrada Salto Bonito;;Km 1;Bairro da Estação;Águas Frias;SP;;Geral / Outros;Sem Categoria;Não Atribuído;09/11/2015 20:59;2;0;Patéko
365;Sao Leopoldo Laticinio;Sao Leopoldo Laticinio;;;(44) 3652-1121;;;;;BR 272, 3, Fortaleza dos Valos, PR;BR 272;3;;;Fortaleza dos Valos;PR;;Geral / Outros;Sem Categoria;Não Atribuído;19/05/2015 23:52;1;0;
2649;Sara;Sara;;;(1) 14433-0980;;;;;Andorra, 343, Vila Francisco Matarazzo, 09241050;Andorra;343;;Vila Francisco Matarazzo;;;09241050;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
439;Sassa Sushi Mor;Sassa Sushi Mor;;;(11) 51833898;;;;;Rua Henri Dunant, 918;Rua Henri Dunant;918;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:50;3;0;
430;SATISUMAYA IND. DOCES;SATISUMAYA IND. DOCES;;;(11) 2431-1448;;;;;Rua Flórida, 87, Cidade Parque São Luiz, Piraúba, SP, 07171020;Rua Flórida;87;;Cidade Parque São Luiz;Piraúba;SP;07171020;Geral / Outros;Sem Categoria;Não Atribuído;27/07/2015 21:15;0;0;
466;Satsumaya;Satsumaya;;;(11) 2431-1448;;compras@satsumaya.com.br;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;8;0;
778;SBR;SBR;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;20/08/2015 21:11;1;0;
2706;Sdt 3 Centro Comercial Ltda.;Sdt 3 Centro Comercial Ltda.;;;(1) 14788-3800;;;;;Régis Bittencourt, Cidade Intercap, 06768200;Régis Bittencourt;;;Cidade Intercap;;;06768200;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
418;Sebo Jales;Sebo Jales;;;(17) 3694-1123;;;;;São João de Iracema, SP;;;;;São João de Iracema;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 04:25;0;1;
1000;Selmi;Selmi;;;(19) 3873-8400;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;21/08/2015 21:34;3;0;
275;Senac;Senac;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;07/11/2014 21:33;3;0;
304;serramar laticínios;serramar laticínios;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 21:48;1;0;
650;Seta Supermercados;Seta Supermercados;;;(11) 99863-4466;;;;;Rua Ferraz de Vasconcelos, 500, Rua: Itú, Vila Monte Belo, Correia Pinto, SP, 08577540;Rua Ferraz de Vasconcelos;500;Rua: Itú;Vila Monte Belo;Correia Pinto;SP;08577540;Geral / Outros;Sem Categoria;Não Atribuído;05/11/2015 02:10;1;0;Visita em cliente dia 04/11, passamos proposta de trabalho e vamos reagendar visita. OBS 30 Lojas e perspectiva de abertura de mais 4 esse mês.
410;Shefa Alimentos;Shefa Alimentos;;;(19) 3907-9700;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;26/05/2015 16:33;3;0;
2611;Shopping Praca Nova Santa Maria;Shopping Praca Nova Santa Maria;;;(5) 53304-2636;;;;;Irmã Dulce, 550, Renascença, 97030630;Irmã Dulce;550;;Renascença;;;97030630;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
412;Si Senor;Si Senor;;;(11) 99893-4421;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;04/05/2015 20:23;1;0;
2760;Simonetto Alimentos Ltda;Simonetto Alimentos Ltda;;;(5) 43344-4300;;;;;Aurelio Sossella, 98, Centro, 99950000;Aurelio Sossella;98;;Centro;;;99950000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2657;Sistema Educacional;Sistema Educacional;;;;;;;;Nossa Senhora Do Bom Conselho, 351, Chácara Nossa Senhora Do Bom Conselho, 05763470;Nossa Senhora Do Bom Conselho;351;;Chácara Nossa Senhora Do Bom Conselho;;;05763470;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
478;Skimoni Sorvetes;Skimoni Sorvetes;;;(19) 3478-8060;;;;;Avenida Afonso Pansan, 1837, Campo Redondo, SP;Avenida Afonso Pansan;1837;;;Campo Redondo;SP;;Geral / Outros;Sem Categoria;Não Atribuído;20/01/2015 13:30;1;0;
2666;Skw;Skw;;;(1) 13370-0571;;;;;Natalia Zarif, 2655, Jardim São Geraldo, 07140040;Natalia Zarif;2655;;Jardim São Geraldo;;;07140040;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
472;Sky asia Belo Horizonte. Shopping Diamond;Sky asia Belo Horizonte. Shopping Diamond;;;(31) 3292-9018;;lenicilva@pequim2000.com.br;;;Av olegario maciel, 1600, Shopping Diamond, MG;Av olegario maciel;1600;Shopping Diamond;;;MG;;Geral / Outros;Sem Categoria;Não Atribuído;15/08/2015 10:33;2;0;
213;Sky Asia Contagem;Sky Asia Contagem;;;(31) 3956-9417;;camila@pequim2000.com.br;;;Av severino ballestero rodrigues, 850, Minduri, MG;Av severino ballestero rodrigues;850;;;Minduri;MG;;Geral / Outros;Sem Categoria;Não Atribuído;15/08/2015 10:33;1;0;
135;Sky Asia Gran Plaza;Sky Asia Gran Plaza;;;(11) 40174781;;;;;Av industrial , SP;Av industrial ;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/07/2015 01:22;2;0;
423;Sky Asia Pequim  Minas Shooping;Sky Asia Pequim  Minas Shooping;;;(31) 3426-1190;;nathalina@pequim2000.com.br;;;Av Cristiano Machado, 4000, Olivedos, MG;Av Cristiano Machado;4000;;;Olivedos;MG;;Geral / Outros;Sem Categoria;Não Atribuído;15/08/2015 10:33;0;0;
50;Sky Asia Shooping Bourbon;Sky Asia Shooping Bourbon;;;(11) 47386402;;;;;Rua Turiassu, 2100, Marumbi, SP;Rua Turiassu;2100;;;Marumbi;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:39;3;0;
142;Sky Ásia Shopping ABC;Sky Ásia Shopping ABC;;;(11) 47386407;;;;;Av Pereira Barreto , 42, SP;Av Pereira Barreto ;42;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:17;2;0;
427;Sky asia Shopping Metropolitan Betim.;Sky asia Shopping Metropolitan Betim.;;;(31) 9423-0121;;carina@pequim2000.com.br;;;Fernao Dias., 601, Acaraú, MG;Fernao Dias.;601;;;Acaraú;MG;;Geral / Outros;Sem Categoria;Não Atribuído;15/08/2015 10:33;2;0;
422;Sky Asia Shopping Mocca;Sky Asia Shopping Mocca;;;(11) 94738-6403;;;;;Rua Capitão Pacheco Chaves, 313, Sananduva, SP;Rua Capitão Pacheco Chaves;313;;;Sananduva;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:46;2;0;
289;Sky Asia Shopping Santa Cruz;Sky Asia Shopping Santa Cruz;;;(11) 94738-6401;;;;;Rua Domingos de Morais , 2564, SP;Rua Domingos de Morais ;2564;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 23:02;2;0;
137;Sky Ásia Shopping São Bernardo;Sky Ásia Shopping São Bernardo;;;(11) 47386406;;;;;Av Rotary , 624, SP;Av Rotary ;624;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:17;4;0;
348;Sky Ásia Shopping Tucuruvi;Sky Ásia Shopping Tucuruvi;;;(11) 94736408;;;;;Av Dr Antônio Maria Lait , 566, SP;Av Dr Antônio Maria Lait ;566;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/07/2015 22:17;3;0;
2541;Slr Restaurante - Antigo Kess;Slr Restaurante - Antigo Kess;;;(1) 12475-7513;;;;;Emílio Ribas, 87, Jardim Vila Galvão, 07051001;Emílio Ribas;87;;Jardim Vila Galvão;;;07051001;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
450;Soberana;Soberana;;;(11) 43322596;;gribeiro@soberanaserv.com.br;;;Rua Coimbra , 15, Itinga, SP;Rua Coimbra ;15;;;Itinga;SP;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 19:04;2;0;
2741;Sociedade Portuguesa De Benef.De S.Andre;Sociedade Portuguesa De Benef.De S.Andre;;;(1) 12198-5000;;;;;Portugal, 530, Jardim Bela Vista, 09040000;Portugal;530;;Jardim Bela Vista;;;09040000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
336;Sodiê Doces;Sodiê Doces;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;08/10/2014 23:37;0;0;
2600;Solar;Solar;;;(1) 13951-5407;;;;;Antônio Munhoz Bonilha, 545, Vila Palmeiras, 02725000;Antônio Munhoz Bonilha;545;;Vila Palmeiras;;;02725000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
313;Sonda Supermercados;Sonda Supermercados;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;01/05/2015 00:35;2;0;
442;Sooro;Sooro;;;(45) 3284-5300;;;;;Agudos do Sul, PR;;;;;Agudos do Sul;PR;;Geral / Outros;Sem Categoria;Não Atribuído;22/07/2015 17:31;1;0;
396;Sorvetes Do Bom;Sorvetes Do Bom;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;20/01/2015 17:31;0;0;
88;Sorvetes Jundiá;Sorvetes Jundiá;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;0;0;
863;Spa Santa Cruz;Spa Santa Cruz;;;(17) 3237-4475;;;;;Avenida Aparecida de Souza Vetorazzo - S/N, Residencial Nato Vetorazzo, Nova Brasilândia, SP;Avenida Aparecida de Souza Vetorazzo - S/N;;;Residencial Nato Vetorazzo;Nova Brasilândia;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/09/2015 04:36;2;0;
386;Special Dog;Special Dog;;;;;;;;Chácara Santa Amália, Chácara Santa Amália, Águas Frias, SP, 18900000;Chácara Santa Amália;;;Chácara Santa Amália;Águas Frias;SP;18900000;Geral / Outros;Sem Categoria;Não Atribuído;29/01/2015 02:23;12;0;
250;Starbene Refeicoes;Starbene Refeicoes;;;(11) 3927-8856;;;;;Mourato Coelho, 90, Pinheiros, SP;Mourato Coelho;90;;Pinheiros;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;15/01/2015 20:00;1;0;
672;Sterlix Ambiental;Sterlix Ambiental;;;(19) 3805-7561;;;;;Mogi mirim, Serra Talhada, SP;Mogi mirim;;;;Serra Talhada;SP;;Geral / Outros;Sem Categoria;Não Atribuído;16/09/2015 15:38;3;0;
337;Stj Agropecuaria;Stj Agropecuaria;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;07/11/2014 13:22;0;0;
98;Suavipan;Suavipan;;;(11) 2295-9404;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;26/11/2014 15:43;2;0;
470;Sucorrico;Sucorrico;;;(19) 35446092;(19) 93591440;;(19) 93591440;;Rod Anhanguera km 176,6, fazenda colorado , Itapirapuã Paulista, SP;Rod Anhanguera km 176,6;;fazenda colorado ;;Itapirapuã Paulista;SP;;Geral / Outros;Sem Categoria;Não Atribuído;13/06/2015 01:08;1;0;
2513;Sucos E Lanches - Oakberry Belo Horizont;Sucos E Lanches - Oakberry Belo Horizont;;;;;;;;Dos Bandeirantes, 1653, Anchieta, 30310403;Dos Bandeirantes;1653;;Anchieta;;;30310403;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
95;Sucos e Refrescos Nanico Morungaba;Sucos e Refrescos Nanico Morungaba;;;(11) 4014-6694;;;;;Rua Princesa Isabel, 171, Rio de Contas, SP;Rua Princesa Isabel;171;;;Rio de Contas;SP;;Geral / Outros;Sem Categoria;Não Atribuído;13/08/2015 22:25;3;0;
2627;Sucos - Oakberry Belo Horizonte;Sucos - Oakberry Belo Horizonte;;;;;;;;Dos Bandeirantes, 1653, Anchieta, 30310403;Dos Bandeirantes;1653;;Anchieta;;;30310403;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
496;Suiba Frigorifico;Suiba Frigorifico;;;(17) 3567-9090;;;;;Rodoviaria Anel V Paulino Alberguine, 110, Varjão, SP, 15825000;Rodoviaria Anel V Paulino Alberguine;110;;;Varjão;SP;15825000;Geral / Outros;Sem Categoria;Não Atribuído;19/10/2014 13:52;10;0;
84;Super Bom Geléias;Super Bom Geléias;;;(11) 2842-1800;;;;;Domingos Peixoto da Silva , 245, Capao Redondo, Álvares Florence, SP;Domingos Peixoto da Silva ;245;;Capao Redondo;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;03/06/2015 22:31;1;0;
127;Super Pão;Super Pão;;;(11) 44519784;(11) 28655119;victor@industriasuperpao.com.br;(11) 28655119;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;0;0;
288;Supergelados Nora;Supergelados Nora;;;(12) 3642-3633;;;;;Estrada Municipal do Socorro, 1000, Socorro, São Gabriel da Cachoeira, SP;Estrada Municipal do Socorro;1000;;Socorro;São Gabriel da Cachoeira;SP;;Geral / Outros;Sem Categoria;Não Atribuído;26/11/2014 18:36;3;0;
2607;Suppera;Suppera;;;;;;;;Gisele Constantino, 1850, Parque Bela Vista, 18110650;Gisele Constantino;1850;;Parque Bela Vista;;;18110650;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2766;Sushi Nabanna;Sushi Nabanna;;;;;;;;Deputado Dario De Barros, 401, Cidade Jardim, 05670090;Deputado Dario De Barros;401;;Cidade Jardim;;;05670090;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
267;Suvide;Suvide;;;(11) 2672-9500;;;;;Rua Antonio de Barros, 2831, Tatuapé, Álvares Florence, SP;Rua Antonio de Barros;2831;;Tatuapé;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 23:27;19;0;
32;Ta Limpo - Lavanderia;Ta Limpo - Lavanderia;;;(11) 2574-6241;(11) 99129-9577;;(11) 99129-9577;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;28/05/2015 22:18;0;0;Contato da Diane da Centroeste. Tratar com Stefani
2529;Taffarel;Taffarel;;;(1) 13294-1759;;;;;Silva Jardim, 438, Belenzinho, 03163090;Silva Jardim;438;;Belenzinho;;;03163090;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
294;Tamagoshi Sushi Garden;Tamagoshi Sushi Garden;;;;;janaina@tamagoshi.com.br;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;24/07/2015 21:43;0;0;
2557;Tamataya - Allparmegiana;Tamataya - Allparmegiana;;;(1) 13744-7209;;;;;Dos Autonomistas, 1400, Vila Yara, 06020010;Dos Autonomistas;1400;;Vila Yara;;;06020010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
138;Tanto Gosto;Tanto Gosto;;;(13) 34744433;;;;;Plinio Salgado , 159, Arapuã, SP;Plinio Salgado ;159;;;Arapuã;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;0;0;
2524;Tanuki Sushi;Tanuki Sushi;;;;;;;;Jericó, 279, Vila Madalena, 05435040;Jericó;279;;Vila Madalena;;;05435040;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
287;Tejo Fran;Tejo Fran;;;(11) 33112700;;ahotelac@tejofran.com.br;;;Alameda Nothmann, 816, SP;Alameda Nothmann;816;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;12/06/2015 02:18;1;0;
53;Tejo Fran Terceirizada;Tejo Fran Terceirizada;;;(11) 33112700;;ahotelac@tejofran.com.br;;;Alameda Nothmann, 816, SP;Alameda Nothmann;816;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;21/07/2015 23:19;0;0;
743;Temaqueria e compahia.;Temaqueria e compahia.;;;;(99) 6440-926;aagreste69@gmail.com;(99) 6440-926;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;27/08/2015 04:49;0;0;
715;Temperart Produtos Alimentícios;Temperart Produtos Alimentícios;;;(11) 3719-3838;;;;;Avenida Onófrio Milano, 278, Jaguaré, Álvares Florence, SP;Avenida Onófrio Milano;278;;Jaguaré;Álvares Florence;SP;;Geral / Outros;Sem Categoria;Não Atribuído;27/10/2015 21:47;3;0;
2521;Termomecanica F.02;Termomecanica F.02;;;(1) 14366-9705;;;;;Lauro Gomes, 1300, Vila Vivaldi, 09635010;Lauro Gomes;1300;;Vila Vivaldi;;;09635010;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2737;Termomecanica Fab 1;Termomecanica Fab 1;;;(1) 14366-9777;;;;;Caminho Do Mar, 2652, Rudge Ramos, 09612000;Caminho Do Mar;2652;;Rudge Ramos;;;09612000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2515;Termomecanica Fab 3;Termomecanica Fab 3;;;(1) 14366-9777;;;;;Caminho Do Mar, 2652, Rudge Ramos, 09612000;Caminho Do Mar;2652;;Rudge Ramos;;;09612000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2740;Thc  - Oakberry Teodoro Sampaio;Thc  - Oakberry Teodoro Sampaio;;;;;;;;Teodoro Sampaio, 1027, Pinheiros, 05405100;Teodoro Sampaio;1027;;Pinheiros;;;05405100;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2647;Theuss - Delivery Morumbi;Theuss - Delivery Morumbi;;;;;;;;Oscar Rodrigues Cajado Filho, 154, Santo Amaro, 04710190;Oscar Rodrigues Cajado Filho;154;;Santo Amaro;;;04710190;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2606;Thiago Pasetti De Sousa Britto;Thiago Pasetti De Sousa Britto;;;;;;;;Atlântica, 549, Jardim America, 01440000;Atlântica;549;;Jardim America;;;01440000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
498;Tirolez;Tirolez;;;(11) 3723-7777;;;;;Rua Quitanduba, 400, Caxingui, Álvares Florence, SP, 05516030;Rua Quitanduba;400;;Caxingui;Álvares Florence;SP;05516030;Geral / Outros;Sem Categoria;Não Atribuído;03/02/2015 21:29;7;0;
2693;To Go Paulista - Club Life Paulista;To Go Paulista - Club Life Paulista;;;;;;;;Santos, 1518, Cerqueira Cesar, 01418102;Santos;1518;;Cerqueira Cesar;;;01418102;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
506;Tom Brasil casa de show;Tom Brasil casa de show;;;(11) 5646-2145;;;;;SP;;;;;;SP;;Geral / Outros;Sem Categoria;Não Atribuído;24/08/2015 19:06;0;1;
421;Toninho Refeicoes;Toninho Refeicoes;;;(19) 3861-7376;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;27/07/2015 21:07;1;0;
495;TonyKelly Doces;TonyKelly Doces;;;(19) 3845-6813;;;;;Av.Joao Coelho , 495, Rosário do Sul, SP;Av.Joao Coelho ;495;;;Rosário do Sul;SP;;Geral / Outros;Sem Categoria;Não Atribuído;16/01/2015 13:44;1;0;16/01/2015 enviado catalogo por e-mail para Isabel ( qualidade) comercial@docestonykelly.com.br
201;Top Cau;Top Cau;;;(11) 2172-3500;;;;;Rua Silva Teles, 821, Pari, Álvares Florence, SP, 03026001;Rua Silva Teles;821;;Pari;Álvares Florence;SP;03026001;Geral / Outros;Sem Categoria;Não Atribuído;26/11/2014 14:27;15;0;
2708;Toque Final;Toque Final;;;;;;;;Ângelo Franchini, 165, Parque Jaçatuba, 09290416;Ângelo Franchini;165;;Parque Jaçatuba;;;09290416;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
188;Total Alimentos;Total Alimentos;;;(35) 36912000;;;;www.totalalimentos.com.br;Rod Fernão Dias, 699, Distrito Industrial, Cafezal do Sul, MG, 37410000;Rod Fernão Dias;699;;Distrito Industrial;Cafezal do Sul;MG;37410000;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 05:09;0;1;Ração
843;Tozan;Tozan;;;(19) 3257-1245;;;;;Rua Romeu Túlio, 105, Planura, SP;Rua Romeu Túlio;105;;;Planura;SP;;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2015 18:50;1;0;
2639;Tres Postos;Tres Postos;;;;;;;;Senador Vergueiro, 2876, Anchieta, 09600004;Senador Vergueiro;2876;;Anchieta;;;09600004;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
810;Triesté Alimentos.;Triesté Alimentos.;;;(34) 3224-3315;;;;;MG;;;;;;MG;;Geral / Outros;Sem Categoria;Não Atribuído;11/09/2015 00:27;1;0;
2743;Triple Bowls - Oakberry Pinheiros;Triple Bowls - Oakberry Pinheiros;;;;;;;;Dos Pinheiros, 466, Pinheiros, 05422000;Dos Pinheiros;466;;Pinheiros;;;05422000;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
238;Ultrapan;Ultrapan;;;(19) 3849-8346;;rodolfo.bresil@ultrapan.com.br;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;13/01/2015 04:27;7;0;
370;Uni Frango;Uni Frango;;;;;;;;;;;;;;;;Geral / Outros;Sem Categoria;Não Atribuído;27/05/2015 22:34;4;0;
164;Unidade Alvenius;Unidade Alvenius;;;;;;;;Faxinal, SP;;;;;Faxinal;SP;;Geral / Outros;Sem Categoria;Não Atribuído;29/05/2015 02:16;1;0;
72;Unidade Plastival;Unidade Plastival;;;;;;;;Faxinal, SP;;;;;Faxinal;SP;;Geral / Outros;Sem Categoria;Não Atribuído;29/05/2015 02:16;2;0;
372;Unidade Pombo;Unidade Pombo;;;;;;;;Faxinal, SP;;;;;Faxinal;SP;;Geral / Outros;Sem Categoria;Não Atribuído;29/05/2015 02:16;2;0;
2661;Unimed;Unimed;;;;;;;;Tiradentes, 245, Vila Assunção, 09030560;Tiradentes;245;;Vila Assunção;;;09030560;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
2710;Unishopping - Aliance Sonae;Unishopping - Aliance Sonae;;;(1) 13371-3672;;;;;Doutor Cardoso De Melo, 1184, Vila Olimpia, 04548004;Doutor Cardoso De Melo;1184;;Vila Olimpia;;;04548004;Geral / Outros;Sem Categoria;Não Atribuído;11/01/2022 00:48;0;0;NULL
443;United Mills (Trio Alimentos);United Mills (Trio Alimentos);;;(15) 3229-3030;;;;;Rodovia João Leme dos Santos, 440, Parque Reserva Fazenda Imperial, Celso Ramos, SP, 18052780;Rodovia João Leme dos Santos;440;;Parque Reserva Fazenda Imperial;Celso Ramos;SP;18052780;Geral / Outros;Sem Categoria;Não Atribuído;20/01/2015 14:46;6;0;
35;Usina Colombo;Usina Colombo;;;(17) 3576-9000;;;;;Fazenda Bela Vista, São Joaquim da Barra, SP, 15960000;;;;Fazenda Bela Vista;São Joaquim da Barra;SP;15960000;Geral / Outros;Sem Categoria;Não Atribuído;22/07/2015 20:40;0;0;
27;Usina Santa Isabel;Usina Santa Isabel;;;(17) 3543-9100;;;;www.usinasantaisabel.com.br;Rod SP-304, 21500, Matinhos, SP, 14960000;Rod SP-304;21500;;;Matinhos;SP;14960000;Geral / Outros;Sem Categoria;Não Atribuído;07/10/2014 04:40;0;1;Usina de cana.
