ID;ID Servidor;Data;Empresa;Contato/Pessoa;Usuário;Texto do Histórico / Anotação
489;3063804;02/03/2015 12:50:40;C-Vale;;Victor;Terminando HCancer e Estrela Alimentos, dar um foco para testar lá.
436;3063747;02/03/2015 12:48:52;Ninfa;;Victor;Ivan visitou Andressa. Conversou, e ela vai passar os produtos para cotação.
434;3063631;02/03/2015 12:43:36;Kodilar;;Victor;Deixado caderno para Patrícia. Agendar visita.
464;3058574;27/02/2015 20:17:22;Grupo Hinomoto;;Victor;retomar
486;3054584;27/02/2015 17:40:58;Grupo Ionic;;Victor;A ligação com Davi caiu. Tentar novamente.
435;3054164;27/02/2015 17:19:11;Cory Alimentos;;Victor;Marcado visita para quinta-feira, às 14:00 hrs.
460;3054096;27/02/2015 17:15:38;;;Victor;"Deixei recado novamente.



Ficar em cima."
478;3048401;27/02/2015 12:37:47;D'Guste;;Victor;Vilma entrou de férias e só volta dia 23/03.
437;3048325;27/02/2015 12:34:45;Aladim;;Victor;Ainda não testou os produtos. Está enrolada. Ligar depois.
463;3048128;27/02/2015 12:25:58;Fundação Salvador Arena;;Victor;Vai resolver esta questão semana que vem. Acompanhar.
409;3047832;27/02/2015 12:12:20;Yakult;;Victor;Não respondeu e-mail. Liguei cedo e ele está entrando só as 15:00 hrs.
429;3047696;27/02/2015 12:05:23;Matilat Laticínios;;Victor;Alessandra está afastada. Só volta segunda-feira, dia 02/03
480;3047666;27/02/2015 12:03:27;Suiba Frigorifico;;Victor;"Já foi deixada amostra. Ligar para ver se gostaram.
"
442;3047591;27/02/2015 11:58:40;Cutrale Sucocítrico;;Victor;Eric entrou de férias dia 23 e só volta dia 16 de março.
488;2930227;12/02/2015 12:24:48;Coca-Cola (Ribeirão Preto);;Victor;"Foi deixado caderno e catálogo para Gislaine, que quando conversou por telefone disse que a responsável é a Karina, que estava afastada, e voltaria no dia 09/02.

Parece que eles tem contrato com a Ecolab até o fim do ano."
427;2928621;12/02/2015 11:28:58;Nestlé Purina PetCare;;Victor;"Enviado e-mail para odelco.balieiro@br.nestle.com, que foi informado por Eloisa, no número (11) 5515-8500.



Achei no Google que Odelço participou de um workshop na Fundação Salvador Arena. Não largar nunca!"
472;2927691;12/02/2015 10:47:35;Laticinios Estrela D Oeste;;Victor;Já visitei ontem e passei cotação. Ligar e não deixar comprar com outro.
448;2927266;12/02/2015 10:38:13;;;Victor;Liguei, Gabriel está em reunião. Deixei recado.
424;2927007;12/02/2015 10:25:21;D'Guste;;Victor;Amostras já deixadas. Ver se gostou.
499;2925712;11/02/2015 23:10:15;;;Victor;Teste aprovado. Acompanhar para participar de cotação.
418;2925699;11/02/2015 23:00:31;Aladim;;Victor;Entreguei produtos. Acompanhar para ver aprovação de teste.
425;2925690;11/02/2015 22:50:43;D'Guste;;Victor;Deixar amostra de produtos cedinho.
408;2925688;11/02/2015 22:49:05;;;Victor;Renan fez treinamento. Acompanhar.
479;2925687;11/02/2015 22:48:13;Rocha Pan;;Victor;Simone vai falar com a Bete.
414;2870918;05/02/2015 18:14:00;Cory Alimentos;;Victor;Suelen está em treinamento. Já foi deixado caderno e cartão. Ligar semana que vem, pois está em treinamento.
449;2870897;05/02/2015 18:12:57;;;Victor;Treinamento marcado para terça-feira. Agilizar o pulverizador costal
415;2870535;05/02/2015 17:57:34;Rocha Pan;;Victor;"Simone disse que iam fazer o pedido, mas não conseguiram falar comigo.



Simone vai falar com a Bete amanhã, dia 06/02."
439;2870515;05/02/2015 17:56:27;Aqualav;;Victor;"Ver com mãe do Gui Bonadio para iniciar testes.
"
456;2870258;05/02/2015 17:48:02;;;Victor;Conversei com Virginia, e disse que estão bem enroladas, e pediu para ligar daqui umas duas semanas.
402;2870008;05/02/2015 17:38:17;Yakult;;Victor;"E-mail enviado perguntando data para a visita.



Acompanhar."
491;2869771;05/02/2015 17:28:22;Dom Pedro Limpeza;;Renan;impossivel falar com o marcio , mande outro e-mail
445;2869710;05/02/2015 17:26:26;Frimarchi Linguica;;Renan;impossivel falar com o dirceu, so consigo a camila
500;2869705;05/02/2015 17:26:19;Bimbo;;Victor;Ediane é gerente do Nivaldo. Tentei falar com ela, mas Nivaldo atendeu. Pessoal de compras está em treinamento. Tentar ligar amanhã.
497;2869440;05/02/2015 17:16:39;Minalice;;Victor;Visitar quando estiver pela região de Ribeirão Preto
493;2869213;05/02/2015 17:08:51;Bebidas Poty;;Victor;Visitar
444;2869072;05/02/2015 17:03:17;Matilat Laticínios;;Victor;Visitar Alessandra
412;2867935;05/02/2015 16:22:31;Nestlé Purina PetCare;;Victor;Tentar conversar com Odelcio Balieiro, que está na Bahia esta semana.
470;2856995;04/02/2015 18:01:45;Pão de Queijo e Cia;;Victor;Enviado e-mail novamente. Ficar em cima.
393;2856598;04/02/2015 17:48:50;Suiba Frigorifico;;Victor;"Rodrigo informou que 80% do consumo deles é de clorado. Pediu 5L de detergente clorado para testar. Visitar já levando a amostra.

"
373;2855454;04/02/2015 17:04:41;Cutrale Sucocítrico;;Victor;Encaminhado e-mail para Renan, para fazer cadastro de fornecedor. Ver se já está tudo ok.
350;2854797;04/02/2015 16:40:14;;;Victor;Está com o Flavio.
395;2854782;04/02/2015 16:39:39;Frango Ouro;;Victor;"Informou que o dono é amigo do dono da Quimidet, e fechou contrato com eles. Débora não está satisfeita.



Tentar falar com o dono e fazer trabalho em alguma unidade para ele ter comparativo."
327;2854720;04/02/2015 16:37:24;Laticinios Estrela D Oeste;;Victor;Laércio disse que vai cotar produtos lá para o dia 15. Ligar para cotar com a gente.
356;2854609;04/02/2015 16:32:46;D'Guste;;Victor;A visita já foi feita. Vilma informou que até amanhã já vai passar e-mail com os produtos que utiliza, e assim, fazer testes.
389;2853814;04/02/2015 15:59:39;Frigosul;;Victor;"Sr. Paulo está com as atenções todas no frigorífico de Aparecida d&#039;Oeste. Marcela vai deixar recado no Skype amanhã para ver a situação de lá, e quem sabe a gente ter uma oportunidade."
338;2853563;04/02/2015 15:50:15;New Millen;;Victor;Fabiana disse que o processo está parado porque a diretoria está resolvendo outras coisas. Pediu para ligar daqui duas semanas para ver se já conseguiu ver isso.
357;2853564;04/02/2015 15:50:15;New Millen;;Victor;Fabiana disse que o processo está parado porque a diretoria está resolvendo outras coisas. Pediu para ligar daqui duas semanas para ver se já conseguiu ver isso.
383;2853456;04/02/2015 15:46:31;Fundação Salvador Arena;;Victor;Renan vai acompanhar o teste do secante e do detergente para máquina.
303;2853432;04/02/2015 15:45:40;Grill Hall;;Victor;Disse que a outra empresa que nunca deu problema, está começando a dar problemas. Parece interessado em testar no Grill Hall, ou no outro bar que eles vão abrir daqui 40 dias. Acompanhar para ver se não quer começar no Grill Hall.
354;2853393;04/02/2015 15:43:33;;;Victor;"Nadia disse que está testando os produtos. No sabonete bactericida teve crescimento de duas colonias de bactérias (o que para ela é pouco), e o Pro HA ALC funcionou bem.



Acompanhar."
379;2851124;04/02/2015 13:14:22;Aladim;;Victor;Nota fiscal emitida. Retirar produtos para realizar teste.
311;2850842;04/02/2015 12:58:15;Ryco Alimentos;;Victor;E-mail enviado para Evanildo, que voltou para empresa, e não é mais Luis. Trabalham com a Ecolab. Ficou de passar por e-mail os produtos que usam da Ecolab.
340;2849810;04/02/2015 12:22:49;Pif Paf (Visconde do Rio Branco);;Victor;Ir mantendo contato com Kharen para adiantar os testes para Maio.
375;2849697;04/02/2015 10:41:46;Pif Paf (Visconde do Rio Branco);;Victor;Enviar email com catálogo para Kharen Fonseca. Contrato com empresa local termina em Maio. Ligar em Abril para ir aprovando os produtos.
397;2844614;03/02/2015 18:31:25;Hospital São Lucas;;Victor;"Conversado com a Eliete. Informou que a lavanderia está bem, e Nestor irá amanhã acompanhar.



Continuar acompanhando para atender o hospital todo."
363;2844597;03/02/2015 18:30:25;Tirolez;;Victor;"Enviado e-mail para Amanda de compras, que fica em São Paulo.



Já foi conversado com Natalia, da qualidade, e compram da Mundial e da Ecolab."
321;2844467;03/02/2015 18:24:11;Santa Cruz;;Victor;Enviado e-mail para Marco Aurélio. Eles não estão sendo bem atendidos.
320;2844397;03/02/2015 18:21:25;Special Dog;;Victor;"Vanio informou que o responsável pela higienização é Thiago. Foi enviado e-mail para Jose Adelino encaminhar ao Thiago.



Ligar para agendar visita."
348;2843198;03/02/2015 17:34:17;Ninfa;;Victor;"Enviado e-mail para Adilson, pois quando liguei, ele estava na produção, e pediu e-mail.



Ligar de novo se ele não responder."
329;2843194;03/02/2015 17:34:09;Ninfa;;Victor;"Enviado e-mail para Adilson, pois quando liguei, ele estava na produção, e pediu e-mail.



Ligar de novo se ele não responder."
388;2842231;03/02/2015 16:56:45;Predilecta;;Victor;"Compravam da New Drop, mas estão em redução de custos, e estão comprando quinzenalmente por uma empresa de Matão, para atingir o pedido mínimo.



Enviei e-mail com catálogo, e já havia deixado caderno e cartão na portaria. Agendar visita para a semana que vem."
330;2839456;03/02/2015 15:07:40;Doces Covizzi;;Victor;"Foi deixado caderno. Acompanhar.
"
333;2839413;03/02/2015 15:05:10;CarolPan;;Victor;"Visitar quando for a estrela d&#039;oeste"
353;2839039;03/02/2015 14:45:15;Nosso Tempero;;Victor;Visitar quando estiver em Estrela
346;2838824;03/02/2015 14:31:59;;;Victor;Pessoal da controladoria ainda não analisou. Ir ligando para acompanhar.
394;2833921;03/02/2015 10:29:10;;;Victor;Marcio informou que ainda não testou os produtos. Vai testar agora em Fevereiro.
360;2833792;03/02/2015 10:22:30;Suiba Frigorifico;;Victor;"Foi deixado caderno e cartão para o dono (Rodrigo).



Entrar em contato para ver se recebeu e agendar visita."
332;2833747;03/02/2015 10:20:23;;;Victor;Ver se saboneteiras já chegaram e produtos foram desenvolvidos.
351;2820293;01/02/2015 23:20:33;Aladim;;Victor;Enviado e-mail solicitando dados cadastrais para amostra. Acompanhar.
342;2820271;01/02/2015 22:51:28;Cutrale Sucocítrico;;Victor;Foi deixado caderno e AB-AL 200 em 30/01/15. Eric falou para conversar com Fernando Capi, de compras, para vender produtos.
307;2820268;01/02/2015 22:49:51;Laticínios Tirolez;;Victor;"Conversado com Natalia na fábrica em Monte Aprazível.



Renan vai conversar com Amanda, de compras, no endereço &quot;Rua Quitanduba, 400 - Caxingui - São Paulo - Brasil - CEP 05516-030&quot;"
386;2820263;01/02/2015 22:46:44;;;Victor;Assim que a bomba chegar, fazer treinamento
380;2820239;01/02/2015 22:22:27;Laticinios Estrela D Oeste;;Victor;Entreguei caderno. Laércio disse que vai comprar com a gente. Manter contato para um dia ele comprar.
387;2820228;01/02/2015 22:16:21;Frigorífico Olhos d'Agua;;Victor;Visitar quando estiver passando pela região.
337;2820213;01/02/2015 22:09:13;Frigol;;Victor;Iniciar processo.
324;2820186;01/02/2015 21:46:58;Special Dog;;Victor;Natalia informou que o responsável é Vanio. Já foi deixado caderno e catálogo. Ligar para ele.
396;2795395;29/01/2015 11:08:45;;;Victor;Ver se pessoal da controladoria já analisou custos.
400;2795341;29/01/2015 11:06:33;Frimesa - Medianeira;;Victor;Já foi visitado. Fazer acompanhamento para realizar teste na lavanderia, ou se conseguir, na produção.
305;2793566;28/01/2015 23:34:27;Laticínios Tirolez;;Victor;Ligar, encontrar a pessoa da qualidade e visitar.
374;2793564;28/01/2015 23:31:58;;;Victor;Ver se a bomba já chegou e dar andamento no processo de treinamento.
398;2793563;28/01/2015 23:31:13;C-Vale;;Victor;"Já conversado e combinado de agendar testes.



Quando Renan e Ivan estiverem testando no Larissa, vão passar por lá para testar ou só visitar. Acompanhar para ver se consegue direto o teste."
318;2789055;28/01/2015 16:35:51;Frivasa;;Renan;falei com o tilander e mandei e-mail de apresentacao 28/01
313;2785060;28/01/2015 12:47:24;De Marchi Polpa;;Renan;falei com a Elisangela pois a Sidnei estava de ferias , ficou de ver
376;2784609;28/01/2015 12:30:59;Frigorifico Wessel;;Renan;e-mail enviado no dia 27 de Janeiro e na mesma data conversei com a Juliana da qualidade, disse que havia pego conato com o daniel que é o dono e tambem soubemos atraves da Perola do Frigo Berna que ele comprou uma nova maquina para lavar caixas
308;2793552;28/01/2015 11:53:00;Vigor;;Victor;Deixado caderno e catálogo na portaria. Está com iso 9000 e com pessoas de ferias. Ligar no final de fevereiro.
304;2793551;25/01/2015 20:39:41;Special Dog;;Victor;Deixado caderno e catálogo. Ligar para natalia.
355;2744794;23/01/2015 16:42:40;;Gabriel Freitas;Renan;23/01/2015 Liguei para Gabriel está em reunião provavelmente o dia inteiro
365;2741289;23/01/2015 13:04:21;;;Victor;Enviado e-mail perguntando sobre como está o processo. Se ele não responder, acompanhar e ligar.
343;2740950;23/01/2015 12:56:47;United Mills (Trio Alimentos);;Victor;Enviado boletins técnicos para Nathalia (quem faz a homologação dos produtos). Acompanhar.
392;2739954;23/01/2015 12:13:48;Vigor;;Victor;Estava em reunião, pediu para enviar e-mail. E-mail com catálogo enviado.
368;2737513;23/01/2015 10:16:56;Bimbo;;Victor;Nivaldo disse que a concorrência é feita por compras, com Antonio Carvalho. Ligar para comprar e iniciar processo.
345;2736182;22/01/2015 19:23:19;Damm Pescados;;Victor;Enviado e-mail com cotação. Acompanhar.
309;2736133;22/01/2015 19:16:47;Ebicen - Glico;;Victor;"E-mail com cotação já enviado.



Simone, solicitar 1 litro de Klinbe, Klin Se7e e Karbox para amostras, por favor.



Levar amostras assim que estiverem prontas.
"
312;2735578;22/01/2015 18:31:10;Pif Paf (Visconde do Rio Branco);;Victor;Alexandre, que é o responsável por isso estava viajando hoje, e Ana Claudia não conseguiu ver. Entrar em contato cobrando amanhã se puder.
325;2735346;22/01/2015 18:19:30;;;Victor;Visitar quando estiver pela região.
301;2735331;22/01/2015 18:18:52;Frigosul;;Victor;Visitar quando estiver pela região.
306;2735298;22/01/2015 18:17:54;Yakult;;Victor;Enviado e-mail com valores aos equivalente da Diversey, conforme solicitado em visita. Acompanhar para agendar testes.
372;2731981;22/01/2015 16:05:35;Doces Covizzi;;Victor;Agendar quando souber a data que vai para Rio Preto.
314;2731895;22/01/2015 16:01:36;Rocha Pan;;Victor;Não foi trabalhar hoje. Ligar amanhã.
381;2731733;22/01/2015 15:54:33;D'Guste;;Victor;Vilma pediu para visitar quando estiver pela região. 
334;2729345;22/01/2015 13:03:27;Santa Casa e Unimed Limeira;;Victor;"Marilene vai voltar das férias em Fevereiro.



Ligar e ver se pegou o contato das pessoas responsáveis."
385;2728501;22/01/2015 12:39:48;Pandurata Alimentos (Bauducco);;Victor;"O processo é todo feito por compras. Daniel disse que tem contrato fechado até o fim de 2015. Voltar a conversar em Setembro ou Outubro, para alinhar como vai fazer em Novembro ou Dezembro, que é quando o contrato termina.



Já comparou nossos valores com o do fornecedor atual, e disse que o nosso está mais caro."
335;2728151;22/01/2015 12:27:22;;;Victor;Visitar quando estiver a caminho de Barretos.
323;2728136;22/01/2015 12:26:44;;;Victor;Visitar a planta da região de Ribeirão Preto quando estiver em Barretos.
382;2728108;22/01/2015 12:25:56;;;Victor;Agendar visita quando estiver indo para Barretos.
349;2727516;22/01/2015 12:03:23;Senac;;Victor;Pegar novamente nome da pessoa e reiniciar processo todo.
339;2727310;22/01/2015 11:56:24;Nutrimix;;Victor;Conversado com Aline. Usam limpa alumínio, água sanitária, detergente, multiuso, alcool, mas compram R$ 500,00 por mês, de distrubuidor, e incluindo saco de lixo e descartáveis...
384;2726986;22/01/2015 11:43:33;Frango Ouro;;Victor;Enviado e-mail perguntando se já recebeu as cotações de todos os fornecedores. Tentar agendar teste.
328;2726960;22/01/2015 11:42:25;;;Victor;Enviado e-mail para Bete com boletins técnicos e catálogo. Acompanhar.
362;2726251;22/01/2015 11:12:20;Vigor;;Victor;Falar com Paulo e pegar as informações.
315;2728296;21/01/2015 13:34:18;Pif Paf (Visconde do Rio Branco);;Victor;Ana Claudia disse que a pessoa responsável pelos produtos saiu da empresa e elaestá pegando agora. Entrar em contato para agendar visita e saber tudo.
377;2703410;20/01/2015 12:57:10;Frivasa;;Victor;Tentar contato com Tilander no número (35) 3629-7400
371;2703166;20/01/2015 12:44:50;;;Victor;Leonardo está de férias. Ligar depois do dia 25/01.
367;2703164;20/01/2015 12:44:49;;;Victor;Leonardo está de férias. Ligar depois do dia 25/01.
361;2703145;20/01/2015 12:43:44;;;Victor;Enviado e-mail com catálogo. Acompanhar.
352;2702824;20/01/2015 12:30:58;Frimesa - Medianeira;;Victor;Mandar e-mail antes de ir para região e visitar.
366;2702468;20/01/2015 12:18:15;Pif Paf (Visconde do Rio Branco);;Victor;Ligar amanhã e tentar falar com a Ana Claudia. Hoje é feriado.
344;2701666;20/01/2015 11:47:56;United Mills (Trio Alimentos);;Victor;Enviado e-mail com catálogo. Acompanhar.
359;2701663;20/01/2015 11:47:41;Ebicen - Glico;;Renan;Reuniao amanha
319;2701240;20/01/2015 11:31:35;Majestade Aves;;Renan;precisa deixar catalogo
399;2700715;20/01/2015 11:15:28;;;Victor;Visitar.
310;2700287;20/01/2015 10:57:50;;;Victor;O pessoal da controladoria está analisando os custos. Vai dar retorno semana que vem.
369;2700257;20/01/2015 10:56:28;De Marchi Polpa;;Renan;tentei contato no dia 20/01 porem sem sucesso, mandei e-mail
